_id,salesorderid,salesorderitem,productid,quantity,weightmeasure,weightunit,currency,price,grossamount,taxamount,netamount,language,medium_descr,short_descr,deliverydate
66678e7369ed4c2c20495a2b,500000428,10,DB-1082,8,14.3,KG,USD,1250,35479,13026.625,11676.875,EN,Capricorn,Downhill Bike,2018-07-17T17:00:00.000Z
66678e7369ed4c2c20495a2c,500000496,10,DB-1082,6,14.3,KG,USD,1250,74136,4622.375,27539.75,EN,Capricorn,Downhill Bike,2018-08-05T17:00:00.000Z
66678e7369ed4c2c20495a2d,500000591,20,DB-1082,1,14.3,KG,USD,1250,44627,9848.5,8400,EN,Capricorn,Downhill Bike,2018-08-21T17:00:00.000Z
66678e7369ed4c2c20495a2e,500000619,20,DB-1082,7,14.3,KG,USD,1250,133010,868.875,168065.625,EN,Capricorn,Downhill Bike,2999-12-11T17:00:00.000Z
66678e7369ed4c2c20495a2f,500000621,40,DB-1082,5,14.3,KG,USD,1250,82166,7048.5,33935.125,EN,Capricorn,Downhill Bike,2999-12-11T17:00:00.000Z
66678e7369ed4c2c20495a30,500000634,10,DB-1082,5,14.3,KG,USD,1250,49230,405.625,60606.875,EN,Capricorn,Downhill Bike,2018-09-01T17:00:00.000Z
66678e7369ed4c2c20495a31,500000676,60,DB-1082,2,14.3,KG,USD,1250,41599,14139,95158,EN,Capricorn,Downhill Bike,2018-09-20T17:00:00.000Z
66678e7369ed4c2c20495a32,500000691,40,DB-1082,10,14.3,KG,USD,1250,53533,3673.625,52767.75,EN,Capricorn,Downhill Bike,2018-09-13T17:00:00.000Z
66678e7369ed4c2c20495a33,500000712,40,DB-1082,1,14.3,KG,USD,1250,87561,15519.625,83713.875,EN,Capricorn,Downhill Bike,2018-09-25T17:00:00.000Z
66678e7369ed4c2c20495a34,500000798,70,DB-1082,4,14.3,KG,USD,1250,53949,11624.375,39048.625,EN,Capricorn,Downhill Bike,2018-10-16T17:00:00.000Z
66678e7369ed4c2c20495a35,500000832,70,DB-1082,1,14.3,KG,USD,1250,62302,6999.75,117535.25,EN,Capricorn,Downhill Bike,2018-10-09T17:00:00.000Z
66678e7369ed4c2c20495a36,500000855,80,DB-1082,9,14.3,KG,USD,1250,55380,5536.75,12956.125,EN,Capricorn,Downhill Bike,2018-11-12T17:00:00.000Z
66678e7369ed4c2c20495a37,500000902,30,DB-1082,10,14.3,KG,USD,1250,6687,1033.25,9031.75,EN,Capricorn,Downhill Bike,2018-11-09T17:00:00.000Z
66678e7369ed4c2c20495a38,500000976,10,DB-1082,8,14.3,KG,USD,1250,70162,13169.875,50098.125,EN,Capricorn,Downhill Bike,2018-12-13T17:00:00.000Z
66678e7369ed4c2c20495a39,500000019,80,EB-1134,10,20.1,KG,USD,4800,27515,3439.375,24075.625,EN,Lazy Cat II,eBike,2018-02-22T17:00:00.000Z
66678e7369ed4c2c20495a3a,500000021,20,EB-1134,2,20.1,KG,USD,4800,379,47.375,331.625,EN,Lazy Cat II,eBike,2018-03-04T17:00:00.000Z
66678e7369ed4c2c20495a3b,500000036,30,EB-1134,7,20.1,KG,USD,4800,96759,12094.875,84664.125,EN,Lazy Cat II,eBike,2018-03-13T17:00:00.000Z
66678e7369ed4c2c20495a3c,500000164,20,EB-1134,9,20.1,KG,USD,4800,33252,4156.5,29095.5,EN,Lazy Cat II,eBike,2018-03-24T17:00:00.000Z
66678e7369ed4c2c20495a3d,500000180,30,EB-1134,3,20.1,KG,USD,4800,104780,13097.5,91682.5,EN,Lazy Cat II,eBike,2018-04-18T17:00:00.000Z
66678e7369ed4c2c20495a3e,500000196,30,EB-1134,7,20.1,KG,USD,4800,79331,9916.375,69414.625,EN,Lazy Cat II,eBike,2018-04-29T17:00:00.000Z
66678e7369ed4c2c20495a3f,500000216,30,EB-1134,3,20.1,KG,USD,4800,83483,10435.375,73047.625,EN,Lazy Cat II,eBike,2018-05-04T17:00:00.000Z
66678e7369ed4c2c20495a40,500000272,30,EB-1134,8,20.1,KG,USD,4800,133010,16626.25,116383.75,EN,Lazy Cat II,eBike,2018-05-11T17:00:00.000Z
66678e7369ed4c2c20495a41,500000294,20,EB-1134,8,20.1,KG,USD,4800,66763,8345.375,58417.625,EN,Lazy Cat II,eBike,2018-06-07T17:00:00.000Z
66678e7369ed4c2c20495a42,500000295,30,EB-1134,4,20.1,KG,USD,4800,36979,4622.375,32356.625,EN,Lazy Cat II,eBike,2018-06-07T17:00:00.000Z
66678e7369ed4c2c20495a43,500000297,50,EB-1134,5,20.1,KG,USD,4800,68558,8569.75,59988.25,EN,Lazy Cat II,eBike,2018-06-07T17:00:00.000Z
66678e7369ed4c2c20495a44,500000322,10,EB-1134,2,20.1,KG,USD,4800,43268,5408.5,37859.5,EN,Lazy Cat II,eBike,2018-05-26T17:00:00.000Z
66678e7369ed4c2c20495a45,500000331,10,EB-1134,5,20.1,KG,USD,4800,12693,1586.625,11106.375,EN,Lazy Cat II,eBike,2018-05-28T17:00:00.000Z
66678e7369ed4c2c20495a46,500000350,30,EB-1134,6,20.1,KG,USD,4800,69065,5312.5,48998.25,EN,Lazy Cat II,eBike,2018-06-21T17:00:00.000Z
66678e7369ed4c2c20495a47,500000419,30,EB-1134,4,20.1,KG,USD,4800,43268,8911.125,51902.375,EN,Lazy Cat II,eBike,2018-06-30T17:00:00.000Z
66678e7369ed4c2c20495a48,500000472,30,EB-1134,7,20.1,KG,USD,4800,33890,14982.875,38054.625,EN,Lazy Cat II,eBike,2018-07-28T17:00:00.000Z
66678e7369ed4c2c20495a49,500000477,10,EB-1134,5,20.1,KG,USD,4800,109947,1049.125,5246.5,EN,Lazy Cat II,eBike,2018-07-31T17:00:00.000Z
66678e7369ed4c2c20495a4a,500000558,90,EB-1134,2,20.1,KG,USD,4800,59089,8770.25,19580.75,EN,Lazy Cat II,eBike,2018-08-07T17:00:00.000Z
66678e7369ed4c2c20495a4b,500000611,10,EB-1134,7,20.1,KG,USD,4800,8091,6498.125,44442.125,EN,Lazy Cat II,eBike,2018-08-28T17:00:00.000Z
66678e7369ed4c2c20495a4c,500000616,30,EB-1134,2,20.1,KG,USD,4800,109554,2355.125,56439.25,EN,Lazy Cat II,eBike,2018-08-23T17:00:00.000Z
66678e7369ed4c2c20495a4d,500000625,80,EB-1134,1,20.1,KG,USD,4800,150631,2711.875,32816.875,EN,Lazy Cat II,eBike,2999-12-11T17:00:00.000Z
66678e7369ed4c2c20495a4e,500000639,30,EB-1134,3,20.1,KG,USD,4800,13587,2049.875,70056,EN,Lazy Cat II,eBike,2018-08-28T17:00:00.000Z
66678e7369ed4c2c20495a4f,500000689,20,EB-1134,1,20.1,KG,USD,4800,77608,14233.875,69874.875,EN,Lazy Cat II,eBike,2018-09-13T17:00:00.000Z
66678e7369ed4c2c20495a50,500000696,30,EB-1134,3,20.1,KG,USD,4800,71289,15519.625,8393.875,EN,Lazy Cat II,eBike,2018-09-26T17:00:00.000Z
66678e7369ed4c2c20495a51,500000756,20,EB-1134,2,20.1,KG,USD,4800,43370,9235,145037.375,EN,Lazy Cat II,eBike,2018-10-03T17:00:00.000Z
66678e7369ed4c2c20495a52,500000757,30,EB-1134,4,20.1,KG,USD,4800,102365,1377,25459.875,EN,Lazy Cat II,eBike,2018-10-03T17:00:00.000Z
66678e7369ed4c2c20495a53,500000822,50,EB-1134,4,20.1,KG,USD,4800,103772,11959.125,10132.5,EN,Lazy Cat II,eBike,2018-10-22T17:00:00.000Z
66678e7369ed4c2c20495a54,500000891,30,EB-1134,10,20.1,KG,USD,4800,145567,7570.75,61572,EN,Lazy Cat II,eBike,2018-11-13T17:00:00.000Z
66678e7369ed4c2c20495a55,500000895,30,EB-1134,1,20.1,KG,USD,4800,77608,6499.625,7079.625,EN,Lazy Cat II,eBike,2018-11-13T17:00:00.000Z
66678e7369ed4c2c20495a56,500000919,30,EB-1134,9,20.1,KG,USD,4800,72691,199.75,78525.125,EN,Lazy Cat II,eBike,2018-11-25T17:00:00.000Z
66678e7369ed4c2c20495a57,500000938,20,EB-1134,9,20.1,KG,USD,4800,52489,360,134724.625,EN,Lazy Cat II,eBike,2018-12-02T17:00:00.000Z
66678e7369ed4c2c20495a58,500000950,50,EB-1134,1,20.1,KG,USD,4800,102586,7967.875,137603.375,EN,Lazy Cat II,eBike,2018-12-06T17:00:00.000Z
66678e7369ed4c2c20495a59,500000956,30,EB-1134,8,20.1,KG,USD,4800,74952,2960.375,89569.375,EN,Lazy Cat II,eBike,2018-12-04T17:00:00.000Z
66678e7369ed4c2c20495a5a,500000964,30,EB-1134,5,20.1,KG,USD,4800,133010,6691.625,45614.625,EN,Lazy Cat II,eBike,2018-11-23T17:00:00.000Z
66678e7369ed4c2c20495a5b,500000965,40,EB-1134,7,20.1,KG,USD,4800,182951,5977,83713.875,EN,Lazy Cat II,eBike,2018-11-23T17:00:00.000Z
66678e7369ed4c2c20495a5c,500000978,30,EB-1134,9,20.1,KG,USD,4800,14810,7474.5,54068.875,EN,Lazy Cat II,eBike,2018-12-13T17:00:00.000Z
66678e7369ed4c2c20495a5d,500000020,10,BX-1014,3,11.8,KG,USD,799,57880,7235,50645,EN,BMX Jump Lux II,BMX,2018-03-04T17:00:00.000Z
66678e7369ed4c2c20495a5e,500000046,10,BX-1014,9,11.8,KG,USD,799,95561,11945.125,83615.875,EN,BMX Jump Lux II,BMX,2018-03-08T17:00:00.000Z
66678e7369ed4c2c20495a5f,500000145,60,BX-1014,1,11.8,KG,USD,799,40539,5067.375,35471.625,EN,BMX Jump Lux II,BMX,2018-04-19T17:00:00.000Z
66678e7369ed4c2c20495a60,500000155,20,BX-1014,9,11.8,KG,USD,799,70063,8757.875,61305.125,EN,BMX Jump Lux II,BMX,2018-04-01T17:00:00.000Z
66678e7369ed4c2c20495a61,500000218,10,BX-1014,4,11.8,KG,USD,799,77415,9676.875,67738.125,EN,BMX Jump Lux II,BMX,2018-04-30T17:00:00.000Z
66678e7369ed4c2c20495a62,500000242,10,BX-1014,3,11.8,KG,USD,799,192075,24009.375,168065.625,EN,BMX Jump Lux II,BMX,2018-05-07T17:00:00.000Z
66678e7369ed4c2c20495a63,500000340,10,BX-1014,2,11.8,KG,USD,799,127803,2747.5,37859.5,EN,BMX Jump Lux II,BMX,2018-06-19T17:00:00.000Z
66678e7369ed4c2c20495a64,500000365,20,BX-1014,2,11.8,KG,USD,799,51608,1722.125,57835.75,EN,BMX Jump Lux II,BMX,2018-06-16T17:00:00.000Z
66678e7369ed4c2c20495a65,500000413,40,BX-1014,8,11.8,KG,USD,799,12495,19134.125,25262.125,EN,BMX Jump Lux II,BMX,2018-06-26T17:00:00.000Z
66678e7369ed4c2c20495a66,500000473,40,BX-1014,6,11.8,KG,USD,799,28191,6479,56378.875,EN,BMX Jump Lux II,BMX,2018-07-28T17:00:00.000Z
66678e7369ed4c2c20495a67,500000482,60,BX-1014,1,11.8,KG,USD,799,5996,6486.125,71895.25,EN,BMX Jump Lux II,BMX,2018-07-31T17:00:00.000Z
66678e7369ed4c2c20495a68,500000559,100,BX-1014,6,11.8,KG,USD,799,5996,6851.125,45497.375,EN,BMX Jump Lux II,BMX,2018-08-07T17:00:00.000Z
66678e7369ed4c2c20495a69,500000568,10,BX-1014,9,11.8,KG,USD,799,55179,6625.625,5586,EN,BMX Jump Lux II,BMX,2018-08-27T17:00:00.000Z
66678e7369ed4c2c20495a6a,500000600,20,BX-1014,7,11.8,KG,USD,799,55623,5499,25459.875,EN,BMX Jump Lux II,BMX,2018-08-22T17:00:00.000Z
66678e7369ed4c2c20495a6b,500000656,30,BX-1014,1,11.8,KG,USD,799,50696,5536.75,88396,EN,BMX Jump Lux II,BMX,2018-09-07T17:00:00.000Z
66678e7369ed4c2c20495a6c,500000714,60,BX-1014,3,11.8,KG,USD,799,45655,10229.125,30903.25,EN,BMX Jump Lux II,BMX,2018-09-25T17:00:00.000Z
66678e7369ed4c2c20495a6d,500000795,40,BX-1014,2,11.8,KG,USD,799,97311,6743.625,71933.75,EN,BMX Jump Lux II,BMX,2018-10-16T17:00:00.000Z
66678e7369ed4c2c20495a6e,500000799,80,BX-1014,7,11.8,KG,USD,799,127657,1125,30783.375,EN,BMX Jump Lux II,BMX,2018-10-16T17:00:00.000Z
66678e7369ed4c2c20495a6f,500000825,80,BX-1014,1,11.8,KG,USD,799,2241,6345.375,58261,EN,BMX Jump Lux II,BMX,2018-10-22T17:00:00.000Z
66678e7369ed4c2c20495a70,500000884,60,BX-1014,10,11.8,KG,USD,799,49093,10843.25,64031.625,EN,BMX Jump Lux II,BMX,2018-10-27T17:00:00.000Z
66678e7369ed4c2c20495a71,500000890,20,BX-1014,4,11.8,KG,USD,799,105359,4447.5,72375.625,EN,BMX Jump Lux II,BMX,2018-11-13T17:00:00.000Z
66678e7369ed4c2c20495a72,500000968,30,BX-1014,3,11.8,KG,USD,799,9593,2188.75,54514.25,EN,BMX Jump Lux II,BMX,2018-11-24T17:00:00.000Z
66678e7369ed4c2c20495a73,500000022,30,CB-1163,8,16,KG,USD,288,6950,868.75,6081.25,EN,La Plage Gold,Cruiser,2018-03-04T17:00:00.000Z
66678e7369ed4c2c20495a74,500000035,20,CB-1163,8,16,KG,USD,288,50897,6362.125,44534.875,EN,La Plage Gold,Cruiser,2018-03-13T17:00:00.000Z
66678e7369ed4c2c20495a75,500000109,10,CB-1163,5,16,KG,USD,288,54990,6873.75,48116.25,EN,La Plage Gold,Cruiser,2018-03-22T17:00:00.000Z
66678e7369ed4c2c20495a76,500000144,50,CB-1163,7,16,KG,USD,288,60566,7570.75,52995.25,EN,La Plage Gold,Cruiser,2018-04-19T17:00:00.000Z
66678e7369ed4c2c20495a77,500000172,20,CB-1163,2,16,KG,USD,288,120706,15088.25,105617.75,EN,La Plage Gold,Cruiser,2018-04-07T17:00:00.000Z
66678e7369ed4c2c20495a78,500000181,40,CB-1163,3,16,KG,USD,288,18841,2355.125,16485.875,EN,La Plage Gold,Cruiser,2018-04-18T17:00:00.000Z
66678e7369ed4c2c20495a79,500000200,30,CB-1163,5,16,KG,USD,288,35580,4447.5,31132.5,EN,La Plage Gold,Cruiser,2018-04-13T17:00:00.000Z
66678e7369ed4c2c20495a7a,500000215,20,CB-1163,5,16,KG,USD,288,89743,11217.875,78525.125,EN,La Plage Gold,Cruiser,2018-05-04T17:00:00.000Z
66678e7369ed4c2c20495a7b,500000243,20,CB-1163,6,16,KG,USD,288,69109,8638.625,60470.375,EN,La Plage Gold,Cruiser,2018-05-07T17:00:00.000Z
66678e7369ed4c2c20495a7c,500000254,30,CB-1163,6,16,KG,USD,288,1596,199.5,1396.5,EN,La Plage Gold,Cruiser,2018-05-04T17:00:00.000Z
66678e7369ed4c2c20495a7d,500000298,60,CB-1163,7,16,KG,USD,288,13345,1668.125,11676.875,EN,La Plage Gold,Cruiser,2018-06-07T17:00:00.000Z
66678e7369ed4c2c20495a7e,500000303,40,CB-1163,5,16,KG,USD,288,74136,9267,64869,EN,La Plage Gold,Cruiser,2018-05-27T17:00:00.000Z
66678e7369ed4c2c20495a7f,500000309,20,CB-1163,6,16,KG,USD,288,67219,8402.375,58816.625,EN,La Plage Gold,Cruiser,2018-05-29T17:00:00.000Z
66678e7369ed4c2c20495a80,500000310,30,CB-1163,8,16,KG,USD,288,49893,6236.625,43656.375,EN,La Plage Gold,Cruiser,2018-05-29T17:00:00.000Z
66678e7369ed4c2c20495a81,500000325,40,CB-1163,1,16,KG,USD,288,87591,10948.875,76642.125,EN,La Plage Gold,Cruiser,2018-05-26T17:00:00.000Z
66678e7369ed4c2c20495a82,500000328,70,CB-1163,7,16,KG,USD,288,11016,1377,9639,EN,La Plage Gold,Cruiser,2018-05-26T17:00:00.000Z
66678e7369ed4c2c20495a83,500000348,10,CB-1163,7,16,KG,USD,288,69109,15473,6292.125,EN,La Plage Gold,Cruiser,2018-06-21T17:00:00.000Z
66678e7369ed4c2c20495a84,500000394,60,CB-1163,4,16,KG,USD,288,120706,10783,133938.875,EN,La Plage Gold,Cruiser,2018-07-08T17:00:00.000Z
66678e7369ed4c2c20495a85,500000430,30,CB-1163,5,16,KG,USD,288,96759,2948.625,28941.5,EN,La Plage Gold,Cruiser,2018-07-17T17:00:00.000Z
66678e7369ed4c2c20495a86,500000487,30,CB-1163,2,16,KG,USD,288,153073,5499,331.625,EN,La Plage Gold,Cruiser,2018-07-29T17:00:00.000Z
66678e7369ed4c2c20495a87,500000540,50,CB-1163,3,16,KG,USD,288,30531,4156.5,8652.875,EN,La Plage Gold,Cruiser,2018-08-28T17:00:00.000Z
66678e7369ed4c2c20495a88,500000552,30,CB-1163,4,16,KG,USD,288,127657,868.75,38054.625,EN,La Plage Gold,Cruiser,2018-08-07T17:00:00.000Z
66678e7369ed4c2c20495a89,500000614,10,CB-1163,10,16,KG,USD,288,70162,8927,44534.875,EN,La Plage Gold,Cruiser,2018-08-23T17:00:00.000Z
66678e7369ed4c2c20495a8a,500000624,70,CB-1163,7,16,KG,USD,288,79639,868.75,71895.25,EN,La Plage Gold,Cruiser,2999-12-11T17:00:00.000Z
66678e7369ed4c2c20495a8b,500000627,100,CB-1163,2,16,KG,USD,288,45043,17536.625,45773,EN,La Plage Gold,Cruiser,2999-12-11T17:00:00.000Z
66678e7369ed4c2c20495a8c,500000658,50,CB-1163,7,16,KG,USD,288,112475,7835.875,56439.25,EN,La Plage Gold,Cruiser,2018-09-07T17:00:00.000Z
66678e7369ed4c2c20495a8d,500000671,10,CB-1163,8,16,KG,USD,288,29118,9369,45157,EN,La Plage Gold,Cruiser,2018-09-20T17:00:00.000Z
66678e7369ed4c2c20495a8e,500000727,80,CB-1163,8,16,KG,USD,288,76022,7835.875,51902.375,EN,La Plage Gold,Cruiser,2018-10-08T17:00:00.000Z
66678e7369ed4c2c20495a8f,500000732,40,CB-1163,6,16,KG,USD,288,97311,17191.5,136871,EN,La Plage Gold,Cruiser,2018-10-09T17:00:00.000Z
66678e7369ed4c2c20495a90,500000775,60,CB-1163,4,16,KG,USD,288,95561,4156.5,47957.875,EN,La Plage Gold,Cruiser,2018-10-05T17:00:00.000Z
66678e7369ed4c2c20495a91,500000820,30,CB-1163,10,16,KG,USD,288,137532,8770.25,102236.75,EN,La Plage Gold,Cruiser,2018-10-22T17:00:00.000Z
66678e7369ed4c2c20495a92,500000853,60,CB-1163,9,16,KG,USD,288,110778,756,62723.5,EN,La Plage Gold,Cruiser,2018-11-12T17:00:00.000Z
66678e7369ed4c2c20495a93,500000969,40,CB-1163,7,16,KG,USD,288,29394,2621,45927.875,EN,La Plage Gold,Cruiser,2018-11-24T17:00:00.000Z
66678e7369ed4c2c20495a94,500000993,30,CB-1163,4,16,KG,USD,288,120706,868.75,37187.5,EN,La Plage Gold,Cruiser,2018-11-25T17:00:00.000Z
66678e7369ed4c2c20495a95,500000025,60,MB-1031,2,12.7,KG,USD,649,55575,6946.875,48628.125,EN,Mt Discovery B,Mountain Bike,2018-03-04T17:00:00.000Z
66678e7369ed4c2c20495a96,500000060,30,MB-1031,5,12.7,KG,USD,649,55380,6922.5,48457.5,EN,Mt Discovery B,Mountain Bike,2018-03-21T17:00:00.000Z
66678e7369ed4c2c20495a97,500000318,30,MB-1031,8,12.7,KG,USD,649,124157,15519.625,108637.375,EN,Mt Discovery B,Mountain Bike,2018-06-03T17:00:00.000Z
66678e7369ed4c2c20495a98,500000326,50,MB-1031,2,12.7,KG,USD,649,54809,6851.125,47957.875,EN,Mt Discovery B,Mountain Bike,2018-05-26T17:00:00.000Z
66678e7369ed4c2c20495a99,500000363,10,MB-1031,5,12.7,KG,USD,649,39905,24009.375,14171.5,EN,Mt Discovery B,Mountain Bike,2018-06-05T17:00:00.000Z
66678e7369ed4c2c20495a9a,500000506,40,MB-1031,5,12.7,KG,USD,649,46464,8633.125,45353,EN,Mt Discovery B,Mountain Bike,2018-07-18T17:00:00.000Z
66678e7369ed4c2c20495a9b,500000533,40,MB-1031,9,12.7,KG,USD,649,71677,1859.25,169738.625,EN,Mt Discovery B,Mountain Bike,2018-08-21T17:00:00.000Z
66678e7369ed4c2c20495a9c,500000644,10,MB-1031,3,12.7,KG,USD,649,90216,835.875,111827.625,EN,Mt Discovery B,Mountain Bike,2018-09-16T17:00:00.000Z
66678e7369ed4c2c20495a9d,500000648,50,MB-1031,8,12.7,KG,USD,649,67219,7048.5,52995.25,EN,Mt Discovery B,Mountain Bike,2018-09-16T17:00:00.000Z
66678e7369ed4c2c20495a9e,500000686,70,MB-1031,7,12.7,KG,USD,649,135856,1033.25,39948.125,EN,Mt Discovery B,Mountain Bike,2018-09-19T17:00:00.000Z
66678e7369ed4c2c20495a9f,500000730,20,MB-1031,2,12.7,KG,USD,649,16998,5185.5,89569.375,EN,Mt Discovery B,Mountain Bike,2018-10-09T17:00:00.000Z
66678e7369ed4c2c20495aa0,500000801,100,MB-1031,6,12.7,KG,USD,649,1266,18828.875,72184.875,EN,Mt Discovery B,Mountain Bike,2018-10-16T17:00:00.000Z
66678e7369ed4c2c20495aa1,500000839,70,MB-1031,7,12.7,KG,USD,649,51997,3934.25,45402.875,EN,Mt Discovery B,Mountain Bike,2018-10-12T17:00:00.000Z
66678e7369ed4c2c20495aa2,500000864,60,MB-1031,7,12.7,KG,USD,649,33076,6883.125,5425.875,EN,Mt Discovery B,Mountain Bike,2018-11-07T17:00:00.000Z
66678e7369ed4c2c20495aa3,500000922,20,MB-1031,6,12.7,KG,USD,649,8266,1716,3843,EN,Mt Discovery B,Mountain Bike,2018-11-10T17:00:00.000Z
66678e7369ed4c2c20495aa4,500000937,10,MB-1031,3,12.7,KG,USD,649,77130,7048.5,62979.875,EN,Mt Discovery B,Mountain Bike,2018-12-02T17:00:00.000Z
66678e7369ed4c2c20495aa5,500000990,60,MB-1031,5,12.7,KG,USD,649,99421,2049.875,81046.875,EN,Mt Discovery B,Mountain Bike,2018-12-02T17:00:00.000Z
66678e7369ed4c2c20495aa6,500000026,70,RC-1051,10,7.1,KG,USD,2499,85918,10739.75,75178.25,EN,Tornado I,Racing Bike,2018-03-04T17:00:00.000Z
66678e7369ed4c2c20495aa7,500000075,80,RC-1051,6,7.1,KG,USD,2499,97518,12189.75,85328.25,EN,Tornado I,Racing Bike,2018-03-20T17:00:00.000Z
66678e7369ed4c2c20495aa8,500000114,60,RC-1051,8,7.1,KG,USD,2499,14807,1850.875,12956.125,EN,Tornado I,Racing Bike,2018-03-22T17:00:00.000Z
66678e7369ed4c2c20495aa9,500000278,20,RC-1051,6,7.1,KG,USD,2499,23155,2894.375,20260.625,EN,Tornado I,Racing Bike,2018-05-30T17:00:00.000Z
66678e7369ed4c2c20495aaa,500000290,40,RC-1051,2,7.1,KG,USD,2499,130393,16299.125,114093.875,EN,Tornado I,Racing Bike,2018-05-17T17:00:00.000Z
66678e7369ed4c2c20495aab,500000401,20,RC-1051,2,7.1,KG,USD,2499,123584,8376.125,54428.5,EN,Tornado I,Racing Bike,2018-07-15T17:00:00.000Z
66678e7369ed4c2c20495aac,500000427,40,RC-1051,1,7.1,KG,USD,2499,182951,10948.875,7875,EN,Tornado I,Racing Bike,2018-07-07T17:00:00.000Z
66678e7369ed4c2c20495aad,500000509,70,RC-1051,4,7.1,KG,USD,2499,17493,6808.5,14349.125,EN,Tornado I,Racing Bike,2018-07-18T17:00:00.000Z
66678e7369ed4c2c20495aae,500000541,60,RC-1051,8,7.1,KG,USD,2499,36979,5159.875,35604.625,EN,Tornado I,Racing Bike,2018-08-28T17:00:00.000Z
66678e7369ed4c2c20495aaf,500000590,10,RC-1051,8,7.1,KG,USD,2499,79331,4847.875,75852.875,EN,Tornado I,Racing Bike,2018-08-21T17:00:00.000Z
66678e7369ed4c2c20495ab0,500000655,20,RC-1051,7,7.1,KG,USD,2499,53949,13097.5,36311.625,EN,Tornado I,Racing Bike,2018-09-07T17:00:00.000Z
66678e7369ed4c2c20495ab1,500000688,10,RC-1051,6,7.1,KG,USD,2499,72691,10270.75,53463.375,EN,Tornado I,Racing Bike,2018-09-13T17:00:00.000Z
66678e7369ed4c2c20495ab2,500000747,20,RC-1051,9,7.1,KG,USD,2499,82097,10270.75,1396.5,EN,Tornado I,Racing Bike,2018-10-13T17:00:00.000Z
66678e7369ed4c2c20495ab3,500000810,20,RC-1051,9,7.1,KG,USD,2499,37718,6908.25,2512.125,EN,Tornado I,Racing Bike,2018-10-25T17:00:00.000Z
66678e7369ed4c2c20495ab4,500000819,20,RC-1051,6,7.1,KG,USD,2499,6951,5199.875,111699.875,EN,Tornado I,Racing Bike,2018-10-22T17:00:00.000Z
66678e7369ed4c2c20495ab5,500000834,20,RC-1051,8,7.1,KG,USD,2499,70063,11959.125,47101.25,EN,Tornado I,Racing Bike,2018-10-12T17:00:00.000Z
66678e7369ed4c2c20495ab6,500000027,80,HB-1174,9,11.8,KG,USD,379,104374,13046.75,91327.25,EN,Universal Two,Hybrid Bike,2018-03-04T17:00:00.000Z
66678e7369ed4c2c20495ab7,500000106,10,HB-1174,1,11.8,KG,USD,379,44294,5536.75,38757.25,EN,Universal Two,Hybrid Bike,2018-04-10T17:00:00.000Z
66678e7369ed4c2c20495ab8,500000168,60,HB-1174,7,11.8,KG,USD,379,126222,15777.75,110444.25,EN,Universal Two,Hybrid Bike,2018-03-24T17:00:00.000Z
66678e7369ed4c2c20495ab9,500000178,10,HB-1174,5,11.8,KG,USD,379,173567,21695.875,151871.125,EN,Universal Two,Hybrid Bike,2018-04-18T17:00:00.000Z
66678e7369ed4c2c20495aba,500000225,80,HB-1174,4,11.8,KG,USD,379,113112,14139,98973,EN,Universal Two,Hybrid Bike,2018-04-30T17:00:00.000Z
66678e7369ed4c2c20495abb,500000248,70,HB-1174,6,11.8,KG,USD,379,22378,2797.25,19580.75,EN,Universal Two,Hybrid Bike,2018-05-07T17:00:00.000Z
66678e7369ed4c2c20495abc,500000304,50,HB-1174,9,11.8,KG,USD,379,95667,11958.375,83708.625,EN,Universal Two,Hybrid Bike,2018-05-27T17:00:00.000Z
66678e7369ed4c2c20495abd,500000319,40,HB-1174,8,11.8,KG,USD,379,53533,6691.625,46841.375,EN,Universal Two,Hybrid Bike,2018-06-03T17:00:00.000Z
66678e7369ed4c2c20495abe,500000344,40,HB-1174,10,11.8,KG,USD,379,21980,10948.875,100801.75,EN,Universal Two,Hybrid Bike,2018-06-11T17:00:00.000Z
66678e7369ed4c2c20495abf,500000374,30,HB-1174,10,11.8,KG,USD,379,62755,22868.875,62377.875,EN,Universal Two,Hybrid Bike,2018-06-17T17:00:00.000Z
66678e7369ed4c2c20495ac0,500000383,50,HB-1174,10,11.8,KG,USD,379,48373,1850.875,43076.25,EN,Universal Two,Hybrid Bike,2018-06-16T17:00:00.000Z
66678e7369ed4c2c20495ac1,500000471,20,HB-1174,1,11.8,KG,USD,379,68558,1236.125,120340.5,EN,Universal Two,Hybrid Bike,2018-07-28T17:00:00.000Z
66678e7369ed4c2c20495ac2,500000512,10,HB-1174,10,11.8,KG,USD,379,3990,4847.875,43358,EN,Universal Two,Hybrid Bike,2018-08-10T17:00:00.000Z
66678e7369ed4c2c20495ac3,500000588,50,HB-1174,7,11.8,KG,USD,379,60113,16982,39948.125,EN,Universal Two,Hybrid Bike,2018-08-09T17:00:00.000Z
66678e7369ed4c2c20495ac4,500000672,20,HB-1174,1,11.8,KG,USD,379,86805,7233,331.625,EN,Universal Two,Hybrid Bike,2018-09-20T17:00:00.000Z
66678e7369ed4c2c20495ac5,500000704,70,HB-1174,2,11.8,KG,USD,379,66763,11578.125,69684.125,EN,Universal Two,Hybrid Bike,2018-10-06T17:00:00.000Z
66678e7369ed4c2c20495ac6,500000733,50,HB-1174,4,11.8,KG,USD,379,79857,3674.25,41839,EN,Universal Two,Hybrid Bike,2018-10-09T17:00:00.000Z
